audio_path,客語漢字,客語拼音
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_024.wav,用火焰蟲个光來讀書落尾佢大漢即真有成就,rhung55 foo31 rhiam55 chung53 e55 gong11 loi53 tu55 shi11 loo55 mui11 gui53 tai55 hon31 cid43 zhin11 rhiu11 shin53 ciu55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_025.wav,阿哥嘛想討捉火焰蟲來做電火,a11 goo11 ma11 siong55 too31 zoo31 foo31 rhiam55 chung53 loi53 zoo31 teen55 foo31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_026.wav,即招𠊎和阿弟共下去屋背个菜園捉火焰蟲,cid43 zhio11 ngai53 ham55 a11 te11 kung55 ha55 kui31 bbu24 bue31 e55 coi31 bbien53 zoo24 foo31 rhiam55 chong53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_027.wav,屋邊暗摸摸猶有各種吱吱嘎嘎个蟲𧊅子个喊聲,bbu24 been11 am31 mia11 mia11 ia53 rhiu11 gu24 zhung31 gi11 gi11 ga24 ga24 e55 chung53 guai31 zu31 e55 heem31 shang11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_028.wav,真得人驚𠊎和阿弟拁阿哥个衫支尾揪核,zhin11 da24 ngin53 giang11 ngai53 ham55 a11 te11 ga11 a11 goo11 e55 sam11 gi11 mui11 kiu31 hed43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_029.wav,驚到毋敢敨大氣一步一步忍到菜園,giang11 doo31 m55 gam31 tio31 tai55 ki31 rhid24 pu55 rhid24 pu55 nun55 doo31 coi31 bbien53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_030.wav,䀴著歸菜園做一下係𥍉上𥍉下个火焰蟲,ngiang31 choo55 gui11 coi31 bbien53 zoo31 rhid24 ha55 he55 liab24 shong11 liab24 ha11 e55 foo31 rhiam55 chung53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_031.wav,比天崠个星猶較多猶較靚,bi31 teen11 dung31 e55 sien11 ia53 ka31 doo11 ia53 ka31 ziang11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_032.wav,𠊎人歡喜到咻咻咈暢壞壞,ngai53 ngin53 fan11 hi31 doo31 hiu55 hiu55 bui31 tiung31 fai55 fai55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_033.wav,𠊎人捉著幾*下十隻火焰蟲,ngai53 ngin53 zoo24 doo31 gi31 *ha55 gia33 shib43 zha24 foo31 rhiam55 chung53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_034.wav,傱轉屋下討拁阿依展寶,zong53 zhen31 bbu24 ha11 too31 ga11 a11 i55 den31 boo31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_035.wav,無想著阿依一下即喊𠊎人拁火焰蟲放走,mo53 siong55 choo55 a11 i55 id24 ha55 cid43 heem31 ngai53 ngin53 ga11 foo31 rhiam55 chung53 biong31 zio31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_036.wav,阿哥毋肯𠊎和阿弟嘛毋盼,a11 goo11 m55 ken31 ngai53 ham55 a11 te11 ma11 m55 pan11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_037.wav,想討拁歸油紙絡个火焰蟲囥在間底,siong55 too31 ga11 gui11 rhiu53 zhi31 loo24 e55 foo31 rhiam55 chung53 kong31 da55 geen11 de31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_038.wav,䀴有影毋使點電火無阿依講,ngiang31 rhiu11 rhiang31 m55 su31 den31 teen55 foo31 mo53 a11 i55 gong31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_039.wav,毋會用捉火焰蟲隨拁火焰蟲放走啦,m11 bboi55 rhung55 zoo24 foo31 rhiam55 chung53 sui53 ga11 foo31 rhiam55 chung53 biong31 zio31 la11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_040.wav,若無你人暗夜睡即會疶尿哦,na31 mo53 hen53 ngin53 am31 rhia55 fe55 cid43 bbue55 cheed24 niau55 o11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_041.wav,𠊎人聽著驚疶尿得人笑,ngai53 ngin53 ten11 choo55 giang11 cheed24 niau55 da24 ngin53 sio31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_042.wav,即攔緊走去禾坪拁火焰蟲放莫,cid43 lan53 gin31 zeu31 kui31 bboo53 piang53 ga11 foo31 rhiam55 chung53 biong31 mai31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_043.wav,䀴著一隻一隻火焰蟲𥍉啊𥍉,ngiang31 choo55 id24 zha24 id24 zha24 foo31 rhiam55 chung53 ngiab24 a31 ngiab24
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_044.wav,對油紙絡內底慢慢飛出來飛對暗暗个圍牆背去,doi31 rhiu53 zhi31 loo53 nui55 de31 meen55 meen55 bui55 chid24 loi53 bui55 doi31 am31 am31 e55 bbui53 ciong53 bue31 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_045.wav,第二日打早𠊎人三個做一下攏無疶尿,ti55 ngi55 ngid24 da31 zoo31 ngai53 ngin53 sam11 gai31 zoo31 id24 ha55 lung31 mo53 cheed24 niau55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_046.wav,對遐擺起𠊎人嘛毋識擱去捉火焰蟲來賞啊,doi31 ga24 bai31 ki31 ngai53 ngin53 ma11 m11 shid24 goo24 kui31 zoo31 foo31 rhiam55 chung53 loi53 song31 a31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_047.wav,這滿回想起來實在愛阿腦阿依个智慧,li24 man31 hue53 siong31 ki31 loi53 shid43 cai55 oi31 oo11 nun31 a11 i55 e55 di31 fui55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_048.wav,若無惑𠊎人講捉火焰蟲會疶尿,na31 mo53 foo24 ngai53 ngin53 gong31 zoo31 foo31 rhiam55 chung53 bbue55 cheed24 niau55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_049.wav,遐時毋知會得𠊎這兜打爽幾多火焰蟲咧,ga24 shi53 m11 di11 bbue55 da24 ngai53 li24 deu11 da31 song31 gi31 doo11 foo31 rhiam55 chong53 le11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_050.wav,鴨嫲屎𧊅記得讀二年个時連續落雨幾*下禮拜,ab24 ma53 shi11 guai31 gi31 ded24 tu55 ngi55 neen53 e55 shi53 lien53 sua31 loo55 bbu31 gi31* ha55 gia33 le31 bai31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_051.wav,落到人攏硬硬討生菇啊直直到拜三晨早正歇雨,loo55 doo31 ngin53 lung31 ngang55 ngang55 too31 sang11 gu11 a31 chid43 chid43 doo31 bai31 sam11 chin53 zoo31 zhiang31 hied24 bbu31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_052.wav,當晝放學猶有日頭花對賁賁个烏雲內底照出來,dong11 zhiu31 biong31 hoo55 ia53 rhiu11 ngid24 tio53 fa11 doi31 pun11 pun11 e55 bbu11 bbun53 nui55 de31 zhio31 chid24 loi53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_053.wav,大家攏真歡喜排列行出學校門,tai55 ga11 lung31 zhin11 fan11 hi31 pe53 lied43 hong53 chid24 hoo55 hau55 mun53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_054.wav,著雨鞋蠻皮个細子即開始蹬水賞,zhoo24 bbu31 he53 men53 pi53 e55 se31 zu31 cid43 koi11 shi31 den55 fi31 song31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_055.wav,泥水噴到脣頭个妹子同學吱吱咈,ni53 fi31 pun31 doo31 fin53 tio53 e55 moi31 zu31 tung53 hoo55 gi55 gi55 bui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_056.wav,直閃直跳直走笑聲喝咻聲罵人聲,chid43 shiam31 chid43 teeu31 chid43 zio31 sio31 shang11 hod24 siu11 shang11 ma31 ngin53 shang11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_057.wav,襯托轉好天个天氣,cen31 tod24 zhen31 hoo31 teen11 e55 teen11 ki31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_058.wav,大家个心情嘛像慢慢散去个烏雲愈來愈開,tai55 ga11 e55 sim11 cin53 ma11 ciong55 meen55 meen55 san31 kui31 e55 bbu11 bbun53 lu31 loi53 lu31 koi11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_059.wav,𠊎和阿弟轉到屋下頭前个楓樹伯公下,ngai53 ham55 a11 te11 zhen31 doo31 bbu24 ha11 tio53 cien53 e55 pun11 shi55 ba24 gung11 ha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_060.wav,䀴著一陣細細隻頭大大烏烏个魚,ngiang31 choo55 id24 chin55 se31 se31 zha24 tio53 tai55 tai55 bbu11 bbu11 e55 m31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_061.wav,在路脣落雨過後个水窟底,da55 lu55 fin53 loo55 bbu31 goo31 hio55 e55 fi31 kud24 de31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_062.wav,泅來泅去真心色𠊎人跍蹛直直䀴攏添放好轉,siu53 loi53 siu53 kui31 zhin11 sim11 sied24 ngai53 ngin53 ku53 dai31 chid43 chid43 ngiang31 lung31 teem11 piong55 hoo31 zhen31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_063.wav,阿媽等無𠊎人行出禾坪大聲咻,a11 ma53 den31 mo53 ngai53 ngin53 hong53 chid24 bboo53 piang53 tai55 shang11 hiu55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_064.wav,𠊎人正真毋甘願行轉屋下,ngai53 ngin53 zhang31 zhin11 m55 gan11 ngien55 hang53 zhen31 bbu24 ha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_065.wav,𠊎兩儕趁阿媽去睡當晝,ngai53 liong31 sa53 tan31 a11 ma53 kui31 fe55 diong11 zhiu31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_066.wav,偷偷提著空个乳粉罐去楓樹伯公下捉魚,teu11 teu11 te55 choo55 kung11 e55 ne11 fun31 guan31 kui31 pun11 shi55 ba24 gung11 ha11 zoo24 m53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_067.wav,驚大人知會罵𠊎人即拁捉著个六尾魚,giang11 tai55 ngin53 di11 bbue55 ma31 ngai53 ngin53 cid43 ga11 zoo24 choo55 e55 liu24 mui11 m53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_068.wav,偷偷供在書桌下討去學校和放學轉來攏會先去䀴下,teu11 teu11 giung11 da55 shi11 zoo31 ha11 too31 kui31 hoo55 hau55 ham55 biong31 hoo55 zhen31 loi53 lung31 bbue55 sien11 kui31 ngiang31 ha55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_069.wav,等討寫字个時正拁佢人提出來囥在桌崠陪𠊎人寫字,den31 too31 sia31 cu55 e55 shi53 zhang31 ga11 gui53 ngin53 te55 chid24 loi53 kong31 da55 zoo24 dun31 pue53 ngai53 ngin53 sia31 cu55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_070.wav,第三日打早阿弟去䀴魚了後攔緊討去學校,ti55 sam11 ngid24 da31 zoo31 a11 te11 kui31 ngiang31 m53 liau31 heu55 lan53 gin31 too31 kui31 hoo55 hau55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_071.wav,乳粉罐無囥好勢嗄倒去等𠊎人下晝轉到屋下,ne11 fun31 guan31 mo53 kong31 hoo31 she31 sa31 doo31 kui31 den31 ngai53 ngin53 ha11 zhiu31 zhen31 doo31 bbu24 ha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_072.wav,水硬硬討流淨去罐底淺淺个水伸一尾魚定,fi31 ngang55 ngang55 too31 lau53 ciang55 kui31 guan31 de31 cen31 cen31 e55 fi31 chin55 id24 mui11 m53 ten11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_073.wav,另外五尾魚燥死在書桌下啊𠊎人真艱難,lin55 nguai55 m31 mui11 m53 zau11 si31 da55 shi11 zoo11 ha11 a31 ngai53 ngin53 zhin11 gan11 nan53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_074.wav,拁五尾魚埋在花園內底个桂花樹下,ga11 m31 mui11 m53 mi53 da55 fa11 bbien53 nui55 de31 e55 gui31 fa11 shi55 ha55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_075.wav,希望佢人會用鼻著桂花个香味,hi11 mong55 gui53 ngin53 bbe55 rhung55 pinn55 choo55 gui31 fa11 e55 hiong11 bbi55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_076.wav,伸个遐尾細隻魚𠊎人嘛擱較小心細義照顧佢,chin11 e55 ga24 mui11 se31 zha24 m53 ngai53 ngin53 ma11 goo24 ka31 sio31 sim11 se31 ngi55 zhio31 gu31 gui53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_077.wav,大約一禮拜換一擺水猶得佢食嫩嫩个菜葉,tai55 rhio24 id24 le31 bai31 bban55 id24 bai31 fi31 ia53 ded24 gui53 shied43 nun55 nun55 e55 cai31 rhiab43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_078.wav,十外日過遐尾魚嗄生出兩支腳,shib43 nguai55 ngid24 goo31 ga24 mui11 m53 sa31 sang11 chid24 liong31 gi11 gio24
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_079.wav,𠊎人感覺魚會生腳真心色忍毋核偷偷拁阿怙講,ngai53 ngin53 gam31 goo24 m53 bbue55 sang11 gio24 zhin11 sim11 sied24 nun11 m11 hed43 tio11 tio11 ga11 a11 u24 gong31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_080.wav,阿怙䀴了講遐毋係魚係鴨嫲屎𧊅遐係𧊅么,a11 u24 ngiang31 liau31 gong31 ga24 m11 he55 m53 he55 ab24 ma53 shi11 guai31 ga24 he55 guai31 iaunn55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_081.wav,差不多擱過一禮拜鴨嫲屎𧊅又生出頭前腳啊,ca11 bud24 doo11 goo24 goo31 id24 le31 bai31 ab24 ma53 shi11 guai31 iu55 sang11 chid24 tio53 cien53 gio24 a31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_082.wav,有四支腳猶有尾在水底泅來泅去真風神,rhiu11 si31 gi11 gio24 ia53 rhiu11 mui11 da55 fi31 de31 siu53 loi53 siu53 kui31 zhin11 fung11 shin53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_083.wav,學校歇熱啊阿依和過去幾下年共款,hoo55 hau55 hed24 ngied43 a31 a11 i55 ham55 goo31 kui31 gi31 ha55 neen53 kung55 kuan31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_084.wav,渡𠊎人轉外媽屋下尞一禮拜,tu31 ngai53 ngin53 zhen31 nguai55 ma53 bbu24 ha11 liau55 id24 le31 bai31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_085.wav,𠊎人心肝底掛念書桌下个鴨嫲屎𧊅,ngai53 ngin53 sim11 gon11 de31 gua31 neem55 shi11 zoo11 ha11 e55 ab24 ma53 shi11 guai31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_086.wav,吂曾吂即直直亂討轉去,mang11 cen53 mang11 cid43 chid43 chid43 lon55 too31 zhen31 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_087.wav,一轉到屋下阿弟隨傱入房間底,id24 zhen31 doo31 bbu24 ha11 a11 te11 sui53 zong53 ngib43 fong53 geen11 de31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_088.wav,黏時即唩到大嫲聲𠊎人吂赴擐行李,neem53 shi53 cid43 bboo31 doo31 tai55 ma53 shang11 ngai53 ngin53 mang11 fu31 kuan55 hang53 li31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_089.wav,即走入去房間䀴佢做麼个唩,cid43 zio31 ngib43 kui31 fong53 geen11 ngiang31 gui53 zoo31 bboo24 gai31 bboo31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_090.wav,阿弟比遐空空个乳粉罐,a11 te11 bi31 ga24 kung11 kung11 e55 ne11 fun31 guan31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_091.wav,和脣頭跳啊跳个𧊅子唩到硬討死,ham55 fin53 tio53 tiau31 a31 tiau31 e55 guai31 zu31 bboo31 doo31 ngang55 too31 si31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_092.wav,講鴨嫲屎𧊅得𧊅子食去啊啦,gong31 ab24 ma53 shi11 guai31 ded24 guai31 zu31 shied43 kui31 a31 la11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_093.wav,阿怙聽著直直挲阿弟个頭那,a11 u24 ten11 choo55 chid43 chid43 soo11 a11 te11 e55 tio53 na31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_094.wav,忍著笑拁阿弟講大戇呆你个鴨嫲屎𧊅大漢啊,nun55 doo55 sio31 ga11 a11 te11 gong31 tai55 ngong11 dai11 hen53 e55 ab24 ma53 shi11 guai31 tai55 hon31 a31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_095.wav,變做𧊅子啊啦毋係得𧊅子食去莫唩啦,bien31 choo551 guai31 zu31 a31 la11 m11 he55 ded24 guai31 zu31 shied43 kui31 mai31 bboo31 la11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_096.wav,阿弟聽著按講正轉笑面,a11 te11 ten11 choo55 an24 gong31 zhang31 zhen31 sio31 mien31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_097.wav,因為童年供鴨嫲屎𧊅个經驗,rhin11 bbui11 tu53 neen53 giung11 ab24 ma53 shi31 guai31 e55 ging55 ngiam55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_098.wav,得阿弟對自然科學真有興趣,ded24 a11 te11 doi31 cu55 rhen53 koo11 hoo55 zhin11 rhiu11 hin31 ki31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_099.wav,這滿阿弟係真得學生歡迎个自然科先生,li24 man31 a11 te11 he55 zhin11 da24 hoo55 sen11 fan11 rhiang53 e55 cu55 rhen53 koo11 sien11 sen11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_100.wav,嘛輒輒會渡細子滿哪位去做研究呢,ma11 ciab43 ciab43 bbue55 tu31 se31 zu31 man31 na53 bbi55 kui31 zoo31 ngien31 giu31 ne31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_101.wav,騎鐵馬會跌倒會跌倒事即吂講煞砰一聲,ki53 teed24 ma11 bbue55 deed24 doo31 bbue55 deed24 doo31 su55 cid43 mang11 gong31 sad43 bang53 id24 shang11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_102.wav,人和車即跌倒在路脣跋毋會起來,ngin53 ham55 cha11 cid43 deed24 doo31 da55 lu55 fin53 ba24 m11 bboi55 ki31 loi53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_103.wav,坐在泥下摸腳膝頭䀴著血直直流出來,coo11 da55 ni53 ha11 mia11 gio24 cid24 tio53 ngiang31 choo55 fed24 chid43 chid43 lau53 chid24 loi53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_104.wav,大聲唩足疾个足疾个阿怙阿依聽著,tai55 shang11 bboo31 ziu24 cid43 e11 ziu24 cid43 e11 a11 u24 a11 i55 ten11 choo55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_105.wav,攔緊對屋內走出來䀴𠊎鬥底發生麼个大事情,lan53 gin31 doi31 bbu24 nui55 zio31 chid24 loi53 ngiang31 ngai53 deu31 de31 fad24 sing11 bboo24 gai31 tai55 su55 cin53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_106.wav,成過因為愛讀國中學校又離屋下較遠,shang53 goo31 rhin11 bbui11 oi31 tu55 gud24 zhung11 hoo55 hau55 rhiu55 li53 bbu24 ha11 ka31 bbien31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_107.wav,假使講若用行个愛一二十分鐘,ga31 su31 gong31 na31 rhung55 hang53 e11 oi31 id24 ngi55 shib43 fun11 zhung11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_108.wav,所以無法度一定愛學會騎鐵馬,su31 rhi31 mo53 fad24 tu55 id24 ten55 oi31 hoo55 bbue55 ki53 teed24 ma11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_109.wav,讀書正會赴因為即係恁小學出業遐個歇熱,tu55 shi11 zhiang31 bbue55 fu31 rhin11 bbui11 cid43 he55 en24 sio31 hoo55 chid24 ngiab43 ga24 gai31 hied24 ngied43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_110.wav,為著愛較緊學會騎鐵馬逐日晨早天吂光雞吂啼,bbi55 choo55 oi31 ka31 gin31 hoo55 bboo55 ki53 teed24 ma11 tu55 ngid24 chin53 zoo31 teen11 mang11 gong11 ge11 mang11 te53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_111.wav,和阿怙即牽鐵馬去到屋前个路脣練習,ham55 a11 u24 cid43 ken11 teed24 ma11 kui31 doo31 bbu24 cien53 e55 lu55 fin53 leen11 sib43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_112.wav,阿怙在後背扶鐵馬得𠊎慢慢騎,a11 u24 da55 hio55 bue31 fu53 teed24 ma11 da24 ngai53 meen55 meen55 ki53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_113.wav,毋過毋知係毋係第一擺騎个關係,m55 goo31 m11 di11 he55 m11 he55 ti55 rhid24 bai31 ki53 e55 guan11 he11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_114.wav,猶挱無摠頭腳正蹬起去,ia53 sa11 mo53 zung31 tio53 gio24 zhang31 den55 ki31 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_115.wav,膴身即歪一裡偏來偏去,bbu11 shin11 cid43 uainn55 id24 le31 pien55 loi53 pien55 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_116.wav,猶吂騎著即跌落來啊實在真失志,ia53 mang11 ki53 choo55 cid43 deed24 loo55 loi53 a31 shid43 cai55 zhin11 shid24 zhi31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_117.wav,𠊎毋甘願一擺一擺擱試䀴望,ngai53 m55 gam11 ngien55 id24 bai31 id24 bai31 goo24 chi31 ngiang31 mong55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_118.wav,共款猶係無改變練到心情真壞真無好,kung55 kuan31 ia53 he55 mo53 goi31 bien31 leen55 doo31 sin11 cin53 zhin11 fai55 zhin11 mo53 hoo31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_119.wav,心肝內無想討練啊阿怙䀴𠊎恁艱難恁失望,sim11 gon11 nui55 mo53 siong55 too31 leen55 a31 a11 u24 ngiang31 ngai53 ngin31 gan11 nan53 ngin31 shid24 mong55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_120.wav,搭𠊎肩頭安慰𠊎講毋驚事難頭驚人懶,dab24 ngai53 geen11 tio53 o11 bbui31 ngai53 gong31 m55 giang11 su55 nan53 tio53 giang11 ngin53 nan11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_121.wav,𠊎相信你定著做會到加油哦,ngai53 siong11 sin31 hen53 ten55 choo55 zoo31 bbue55 doo31 ga11 rhiu53 o11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_122.wav,即係聽著阿怙得𠊎个鼓勵,cid43 he55 ten11 choo55 a11 u24 da24 ngai53 e55 gu31 li53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_123.wav,猶有想著阿怙逐日恁早陪𠊎練習个辛苦,ia53 rhiu11 siong55 choo55 a11 u24 tu55 ngid24 ngin31 zoo31 pue53 ngai53 leen11 sib43 e55 sin55 ku31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZF209Q2003/ZF209Q2003_124.wav,一時目汁含蹛牙根咬个煞作認真練習,id24 shi53 hm24 zhib24 ham53 dai31 nga53 gung11 ngau11 e55 sad24 zhoo24 ngin55 zhin11 leen55 sib43
